head_x,head_y,head_z,shoulder_center_x,shoulder_center_y,shoulder_center_z,spine_x,spine_y,spine_z,hip center_x,hip center_y,hip center_z,shoulder left_x,shoulder left_y,shoulder left_z,elbow left_x,elbow left_y,elbow left_z,wrist left_x,wrist left_y,wrist left_z,hand left_x,hand left_y,hand left_z,shoulder right_x,shoulder right_y,shoulder right_z,elbow right_x,elbow right_y,elbow right_z,wrist right_x,wrist right_y,wrist right_z,hand right_x,hand right_y,hand right_z,hip left_x,hip left_y,hip left_z,knee left_x,knee left_y,knee left_z,ankle left_x,ankle left_y,ankle left_z,foot left_x,foot left_y,foot left_z,hip right_x,hip right_y,hip right_z,knee right_x,knee right_y,knee right_z,ankle right_x,ankle right_y,ankle right_z,foot right_x,foot right_y,foot right_z,time_stamp
0.347936,0.863062,3.00806,0.330429,0.676076,3.05942,0.310164,0.373231,3.05957,0.308531,0.321203,3.01124,0.167604,0.587305,3.0684,0.0637287,0.370836,3.05157,0.0217731,0.164575,2.92601,0.0151382,0.0845845,2.88379,0.489469,0.577181,3.08167,0.557464,0.327714,3.05867,0.561578,0.110857,2.9181,0.55918,0.0189636,2.89963,0.231877,0.252304,3.00005,0.187759,-0.0638648,2.73273,0.174982,-0.371498,2.73053,0.176363,-0.40633,2.66293,0.376449,0.24785,2.99853,0.370055,-0.0483824,2.73357,0.344276,-0.366325,2.73233,0.343851,-0.401496,2.66483,21_11_595
0.347936,0.863062,3.00806,0.330429,0.676076,3.05942,0.310164,0.373231,3.05957,0.308531,0.321203,3.01124,0.167604,0.587305,3.0684,0.0637287,0.370836,3.05157,0.0217731,0.164575,2.92601,0.0151382,0.0845845,2.88379,0.489469,0.577181,3.08167,0.557464,0.327714,3.05867,0.561578,0.110857,2.9181,0.55918,0.0189636,2.89963,0.231877,0.252304,3.00005,0.187759,-0.0638648,2.73273,0.174982,-0.371498,2.73053,0.176363,-0.40633,2.66293,0.376449,0.24785,2.99853,0.370055,-0.0483824,2.73357,0.344276,-0.366325,2.73233,0.343851,-0.401496,2.66483,21_11_595
0.347958,0.862851,3.00818,0.330427,0.676052,3.05939,0.310161,0.373229,3.05956,0.308536,0.321201,3.01124,0.167625,0.587307,3.06838,0.0641423,0.370088,3.05159,0.022121,0.162492,2.92657,0.0195804,0.0767005,2.89118,0.489535,0.577196,3.0817,0.557393,0.327096,3.0586,0.561528,0.110787,2.91835,0.559337,0.0182462,2.90084,0.231877,0.252296,3.00004,0.187759,-0.0640259,2.73273,0.175078,-0.371484,2.73045,0.176497,-0.406406,2.66271,0.37646,0.247841,2.99856,0.370039,-0.0485833,2.73351,0.344358,-0.366577,2.73266,0.34397,-0.401959,2.66509,21_11_626
0.347958,0.862851,3.00818,0.330427,0.676052,3.05939,0.310161,0.373229,3.05956,0.308536,0.321201,3.01124,0.167625,0.587307,3.06838,0.0641423,0.370088,3.05159,0.022121,0.162492,2.92657,0.0195804,0.0767005,2.89118,0.489535,0.577196,3.0817,0.557393,0.327096,3.0586,0.561528,0.110787,2.91835,0.559337,0.0182462,2.90084,0.231877,0.252296,3.00004,0.187759,-0.0640259,2.73273,0.175078,-0.371484,2.73045,0.176497,-0.406406,2.66271,0.37646,0.247841,2.99856,0.370039,-0.0485833,2.73351,0.344358,-0.366577,2.73266,0.34397,-0.401959,2.66509,21_11_626
0.347986,0.862684,3.00825,0.330419,0.67602,3.05936,0.310156,0.373224,3.05956,0.308541,0.321196,3.01124,0.167647,0.587311,3.06836,0.0647021,0.369146,3.05172,0.022737,0.160367,2.92741,0.024186,0.0682079,2.89822,0.48961,0.577208,3.08175,0.557272,0.326444,3.05856,0.561464,0.110684,2.91883,0.559516,0.0174788,2.90228,0.231878,0.252286,3.00003,0.187748,-0.0642006,2.73272,0.175224,-0.371733,2.73062,0.176722,-0.406825,2.66282,0.376473,0.247827,2.99859,0.370022,-0.0487721,2.73345,0.344433,-0.366777,2.73296,0.34409,-0.402333,2.66534,21_11_657
0.347986,0.862684,3.00825,0.330419,0.67602,3.05936,0.310156,0.373224,3.05956,0.308541,0.321196,3.01124,0.167647,0.587311,3.06836,0.0647021,0.369146,3.05172,0.022737,0.160367,2.92741,0.024186,0.0682079,2.89822,0.48961,0.577208,3.08175,0.557272,0.326444,3.05856,0.561464,0.110684,2.91883,0.559516,0.0174788,2.90228,0.231878,0.252286,3.00003,0.187748,-0.0642006,2.73272,0.175224,-0.371733,2.73062,0.176722,-0.406825,2.66282,0.376473,0.247827,2.99859,0.370022,-0.0487721,2.73345,0.344433,-0.366777,2.73296,0.34409,-0.402333,2.66534,21_11_657
0.348022,0.862545,3.00833,0.330408,0.675981,3.05933,0.310152,0.373209,3.05955,0.308546,0.321178,3.01124,0.167678,0.587314,3.06834,0.065652,0.367097,3.05203,0.0245564,0.151937,2.9299,0.0293828,0.0582316,2.90548,0.489666,0.577214,3.08177,0.557139,0.325824,3.05853,0.561386,0.110508,2.9195,0.560364,0.0162825,2.9066,0.231882,0.252268,3.00002,0.187724,-0.0644354,2.73269,0.175354,-0.372041,2.73085,0.176923,-0.407315,2.66306,0.376485,0.247802,2.99862,0.369948,-0.0489473,2.73338,0.3445,-0.366915,2.7332,0.344205,-0.402605,2.66556,21_11_688
0.348022,0.862545,3.00833,0.330408,0.675981,3.05933,0.310152,0.373209,3.05955,0.308546,0.321178,3.01124,0.167678,0.587314,3.06834,0.065652,0.367097,3.05203,0.0245564,0.151937,2.9299,0.0293828,0.0582316,2.90548,0.489666,0.577214,3.08177,0.557139,0.325824,3.05853,0.561386,0.110508,2.9195,0.560364,0.0162825,2.9066,0.231882,0.252268,3.00002,0.187724,-0.0644354,2.73269,0.175354,-0.372041,2.73085,0.176923,-0.407315,2.66306,0.376485,0.247802,2.99862,0.369948,-0.0489473,2.73338,0.3445,-0.366915,2.7332,0.344205,-0.402605,2.66556,21_11_688
0.34783,0.861929,3.00844,0.330364,0.675889,3.05929,0.31014,0.373133,3.05955,0.308539,0.321095,3.01123,0.167709,0.587316,3.06832,0.0668499,0.364382,3.05226,0.026866,0.1443,2.93151,0.033631,0.050016,2.91147,0.489682,0.577123,3.08172,0.557004,0.325252,3.05857,0.561243,0.110341,2.92055,0.560643,0.0154262,2.90957,0.231886,0.252224,3,0.187704,-0.0646114,2.73267,0.175469,-0.372392,2.73112,0.177068,-0.407829,2.66336,0.376485,0.247712,2.99866,0.369873,-0.0491055,2.73332,0.34456,-0.367025,2.73343,0.34429,-0.402826,2.6658,21_11_735
0.34783,0.861929,3.00844,0.330364,0.675889,3.05929,0.31014,0.373133,3.05955,0.308539,0.321095,3.01123,0.167709,0.587316,3.06832,0.0668499,0.364382,3.05226,0.026866,0.1443,2.93151,0.033631,0.050016,2.91147,0.489682,0.577123,3.08172,0.557004,0.325252,3.05857,0.561243,0.110341,2.92055,0.560643,0.0154262,2.90957,0.231886,0.252224,3,0.187704,-0.0646114,2.73267,0.175469,-0.372392,2.73112,0.177068,-0.407829,2.66336,0.376485,0.247712,2.99866,0.369873,-0.0491055,2.73332,0.34456,-0.367025,2.73343,0.34429,-0.402826,2.6658,21_11_735
