head_x,head_y,head_z,shoulder_center_x,shoulder_center_y,shoulder_center_z,spine_x,spine_y,spine_z,hip center_x,hip center_y,hip center_z,shoulder left_x,shoulder left_y,shoulder left_z,elbow left_x,elbow left_y,elbow left_z,wrist left_x,wrist left_y,wrist left_z,hand left_x,hand left_y,hand left_z,shoulder right_x,shoulder right_y,shoulder right_z,elbow right_x,elbow right_y,elbow right_z,wrist right_x,wrist right_y,wrist right_z,hand right_x,hand right_y,hand right_z,hip left_x,hip left_y,hip left_z,knee left_x,knee left_y,knee left_z,ankle left_x,ankle left_y,ankle left_z,foot left_x,foot left_y,foot left_z,hip right_x,hip right_y,hip right_z,knee right_x,knee right_y,knee right_z,ankle right_x,ankle right_y,ankle right_z,foot right_x,foot right_y,foot right_z,time_stamp
0.328153,0.781314,3.01541,0.319305,0.586848,3.04485,0.301798,0.249282,3.02256,0.294933,0.193271,2.96603,0.140334,0.474455,3.01431,0.0806951,0.210045,2.94185,0.122415,0.0073721,2.8187,0.10096,-0.0650124,2.76588,0.465457,0.459919,2.99402,0.516936,0.205448,2.95029,0.471583,-0.00816872,2.83591,0.46243,-0.076581,2.81695,0.218164,0.126708,2.95763,0.122799,-0.252384,2.80554,0.312031,-0.499607,2.4776,0.314013,-0.5637,2.36501,0.363026,0.118097,2.94128,0.39721,-0.20189,2.73612,0.332958,-0.433406,2.69938,0.302154,-0.49786,2.6211,26_35_219
0.328153,0.781314,3.01541,0.319305,0.586848,3.04485,0.301798,0.249282,3.02256,0.294933,0.193271,2.96603,0.140334,0.474455,3.01431,0.0806951,0.210045,2.94185,0.122415,0.0073721,2.8187,0.10096,-0.0650124,2.76588,0.465457,0.459919,2.99402,0.516936,0.205448,2.95029,0.471583,-0.00816872,2.83591,0.46243,-0.076581,2.81695,0.218164,0.126708,2.95763,0.122799,-0.252384,2.80554,0.312031,-0.499607,2.4776,0.314013,-0.5637,2.36501,0.363026,0.118097,2.94128,0.39721,-0.20189,2.73612,0.332958,-0.433406,2.69938,0.302154,-0.49786,2.6211,26_35_219
0.32623,0.782678,3.0151,0.317631,0.587961,3.04402,0.300362,0.248847,3.02225,0.29348,0.192494,2.96572,0.140023,0.474855,3.01402,0.0804866,0.210321,2.94187,0.121699,0.0055798,2.8164,0.0991056,-0.0676622,2.76466,0.464929,0.460175,2.99382,0.510204,0.206552,2.94589,0.45872,-0.00955541,2.82704,0.44447,-0.0830419,2.80523,0.216879,0.125985,2.95739,0.115437,-0.226152,2.79961,0.317238,-0.458112,2.48422,0.29508,-0.514223,2.38322,0.361522,0.117247,2.94117,0.397225,-0.191439,2.7349,0.381053,-0.434086,2.50088,0.359788,-0.495433,2.38406,26_35_266
0.32623,0.782678,3.0151,0.317631,0.587961,3.04402,0.300362,0.248847,3.02225,0.29348,0.192494,2.96572,0.140023,0.474855,3.01402,0.0804866,0.210321,2.94187,0.121699,0.0055798,2.8164,0.0991056,-0.0676622,2.76466,0.464929,0.460175,2.99382,0.510204,0.206552,2.94589,0.45872,-0.00955541,2.82704,0.44447,-0.0830419,2.80523,0.216879,0.125985,2.95739,0.115437,-0.226152,2.79961,0.317238,-0.458112,2.48422,0.29508,-0.514223,2.38322,0.361522,0.117247,2.94117,0.397225,-0.191439,2.7349,0.381053,-0.434086,2.50088,0.359788,-0.495433,2.38406,26_35_266
0.322091,0.787022,3.01388,0.314566,0.591424,3.04289,0.297878,0.249858,3.02209,0.291234,0.192981,2.9656,0.138791,0.477006,3.0132,0.078984,0.212661,2.9424,0.120581,0.00424715,2.8142,0.097543,-0.0699582,2.76385,0.462908,0.46505,2.99382,0.507141,0.209246,2.94454,0.439858,-0.012125,2.80872,0.429773,-0.0894211,2.79403,0.21485,0.126177,2.95731,0.132988,-0.254282,2.78925,0.420471,-0.429461,2.43215,0.373591,-0.49744,2.33495,0.359169,0.117919,2.9414,0.396906,-0.18369,2.73281,0.408833,-0.433482,2.39417,0.3956,-0.493494,2.2616,26_35_297
0.322091,0.787022,3.01388,0.314566,0.591424,3.04289,0.297878,0.249858,3.02209,0.291234,0.192981,2.9656,0.138791,0.477006,3.0132,0.078984,0.212661,2.9424,0.120581,0.00424715,2.8142,0.097543,-0.0699582,2.76385,0.462908,0.46505,2.99382,0.507141,0.209246,2.94454,0.439858,-0.012125,2.80872,0.429773,-0.0894211,2.79403,0.21485,0.126177,2.95731,0.132988,-0.254282,2.78925,0.420471,-0.429461,2.43215,0.373591,-0.49744,2.33495,0.359169,0.117919,2.9414,0.396906,-0.18369,2.73281,0.408833,-0.433482,2.39417,0.3956,-0.493494,2.2616,26_35_297
0.315077,0.797173,3.0115,0.309478,0.598888,3.04103,0.293187,0.254984,3.02196,0.287083,0.197391,2.96564,0.134085,0.486035,3.01086,0.0764601,0.217441,2.94254,0.117504,0.00254573,2.81218,0.09515,-0.0713442,2.76438,0.460027,0.473183,2.99365,0.496974,0.217914,2.93914,0.427994,-0.0125773,2.80039,0.414616,-0.0935745,2.78442,0.210744,0.129743,2.95725,0.144601,-0.271132,2.76969,0.468447,-0.398795,2.41495,0.40311,-0.476401,2.31311,0.355576,0.121744,2.94208,0.397665,-0.162986,2.71857,0.412238,-0.426511,2.33499,0.402715,-0.488533,2.20024,26_35_328
0.315077,0.797173,3.0115,0.309478,0.598888,3.04103,0.293187,0.254984,3.02196,0.287083,0.197391,2.96564,0.134085,0.486035,3.01086,0.0764601,0.217441,2.94254,0.117504,0.00254573,2.81218,0.09515,-0.0713442,2.76438,0.460027,0.473183,2.99365,0.496974,0.217914,2.93914,0.427994,-0.0125773,2.80039,0.414616,-0.0935745,2.78442,0.210744,0.129743,2.95725,0.144601,-0.271132,2.76969,0.468447,-0.398795,2.41495,0.40311,-0.476401,2.31311,0.355576,0.121744,2.94208,0.397665,-0.162986,2.71857,0.412238,-0.426511,2.33499,0.402715,-0.488533,2.20024,26_35_328
0.305237,0.816247,3.00718,0.303034,0.612765,3.03744,0.287567,0.263591,3.021,0.281992,0.204835,2.96495,0.129381,0.499105,3.00719,0.070132,0.235106,2.9426,0.111421,0.00541985,2.80595,0.0930283,-0.0722164,2.76511,0.455499,0.487016,2.99163,0.486489,0.228491,2.93319,0.418167,-0.0116293,2.79395,0.402637,-0.0955126,2.77737,0.203717,0.141816,2.95653,0.150771,-0.279413,2.75405,0.498976,-0.368648,2.4143,0.425489,-0.442624,2.3193,0.35161,0.126931,2.94215,0.399806,-0.147429,2.70429,0.421379,-0.422799,2.29929,0.416998,-0.481567,2.17229,26_35_360
0.305237,0.816247,3.00718,0.303034,0.612765,3.03744,0.287567,0.263591,3.021,0.281992,0.204835,2.96495,0.129381,0.499105,3.00719,0.070132,0.235106,2.9426,0.111421,0.00541985,2.80595,0.0930283,-0.0722164,2.76511,0.455499,0.487016,2.99163,0.486489,0.228491,2.93319,0.418167,-0.0116293,2.79395,0.402637,-0.0955126,2.77737,0.203717,0.141816,2.95653,0.150771,-0.279413,2.75405,0.498976,-0.368648,2.4143,0.425489,-0.442624,2.3193,0.35161,0.126931,2.94215,0.399806,-0.147429,2.70429,0.421379,-0.422799,2.29929,0.416998,-0.481567,2.17229,26_35_360
