head_x,head_y,head_z,shoulder_center_x,shoulder_center_y,shoulder_center_z,spine_x,spine_y,spine_z,hip center_x,hip center_y,hip center_z,shoulder left_x,shoulder left_y,shoulder left_z,elbow left_x,elbow left_y,elbow left_z,wrist left_x,wrist left_y,wrist left_z,hand left_x,hand left_y,hand left_z,shoulder right_x,shoulder right_y,shoulder right_z,elbow right_x,elbow right_y,elbow right_z,wrist right_x,wrist right_y,wrist right_z,hand right_x,hand right_y,hand right_z,hip left_x,hip left_y,hip left_z,knee left_x,knee left_y,knee left_z,ankle left_x,ankle left_y,ankle left_z,foot left_x,foot left_y,foot left_z,hip right_x,hip right_y,hip right_z,knee right_x,knee right_y,knee right_z,ankle right_x,ankle right_y,ankle right_z,foot right_x,foot right_y,foot right_z,time_stamp
-1.24932,0.510642,3.07506,-1.30669,0.317673,3.03342,-1.27361,-0.0441525,3.00708,-1.26701,-0.116723,3.00384,-1.35127,0.193796,2.89445,-1.43334,0.0707247,2.7519,-1.38414,-0.175087,2.75311,-1.3679,-0.256544,2.75748,-1.25618,0.191835,3.17291,-1.24918,-0.0182096,3.0374,-1.23889,-0.279343,3.02427,-1.23515,-0.377427,3.00726,-1.2824,-0.183316,2.93224,-1.28995,-0.683578,2.87603,-1.31297,-1.07511,2.86207,-1.28177,-1.14448,2.85648,-1.23869,-0.190071,3.05926,-1.25624,-0.718982,3.08678,-1.30575,-1.10297,3.00656,-1.27201,-1.16464,3.02818,10_37_388
-1.24932,0.510642,3.07506,-1.30669,0.317673,3.03342,-1.27361,-0.0441525,3.00708,-1.26701,-0.116723,3.00384,-1.35127,0.193796,2.89445,-1.43334,0.0707247,2.7519,-1.38414,-0.175087,2.75311,-1.3679,-0.256544,2.75748,-1.25618,0.191835,3.17291,-1.24918,-0.0182096,3.0374,-1.23889,-0.279343,3.02427,-1.23515,-0.377427,3.00726,-1.2824,-0.183316,2.93224,-1.28995,-0.683578,2.87603,-1.31297,-1.07511,2.86207,-1.28177,-1.14448,2.85648,-1.23869,-0.190071,3.05926,-1.25624,-0.718982,3.08678,-1.30575,-1.10297,3.00656,-1.27201,-1.16464,3.02818,10_37_388
-1.24916,0.51058,3.07504,-1.30683,0.317759,3.03409,-1.27358,-0.0448526,3.00729,-1.26689,-0.118019,3.00402,-1.35128,0.193809,2.89451,-1.43352,0.0710453,2.75126,-1.38422,-0.174997,2.75304,-1.36797,-0.25646,2.75747,-1.25614,0.191761,3.17294,-1.24217,-0.0289554,3.04664,-1.23569,-0.2878,3.02771,-1.22904,-0.382161,3.0124,-1.28233,-0.183754,2.93222,-1.2902,-0.684571,2.87758,-1.31307,-1.07541,2.86325,-1.28175,-1.1445,2.85644,-1.23847,-0.192663,3.05954,-1.25626,-0.719001,3.08676,-1.3059,-1.10325,3.0071,-1.27204,-1.16681,3.03394,10_37_419
-1.24916,0.51058,3.07504,-1.30683,0.317759,3.03409,-1.27358,-0.0448526,3.00729,-1.26689,-0.118019,3.00402,-1.35128,0.193809,2.89451,-1.43352,0.0710453,2.75126,-1.38422,-0.174997,2.75304,-1.36797,-0.25646,2.75747,-1.25614,0.191761,3.17294,-1.24217,-0.0289554,3.04664,-1.23569,-0.2878,3.02771,-1.22904,-0.382161,3.0124,-1.28233,-0.183754,2.93222,-1.2902,-0.684571,2.87758,-1.31307,-1.07541,2.86325,-1.28175,-1.1445,2.85644,-1.23847,-0.192663,3.05954,-1.25626,-0.719001,3.08676,-1.3059,-1.10325,3.0071,-1.27204,-1.16681,3.03394,10_37_419
-1.24898,0.51054,3.07503,-1.30694,0.317866,3.03477,-1.27354,-0.0455941,3.00749,-1.26676,-0.119285,3.00419,-1.35129,0.193822,2.89457,-1.43364,0.0711657,2.75095,-1.38431,-0.174883,2.75296,-1.36806,-0.256333,2.75746,-1.25607,0.191649,3.17289,-1.23647,-0.0371326,3.05373,-1.23125,-0.295041,3.03123,-1.22383,-0.386652,3.01699,-1.28227,-0.184157,2.93221,-1.29043,-0.685493,2.87903,-1.31305,-1.07625,2.86513,-1.28173,-1.14451,2.8564,-1.23826,-0.194991,3.05979,-1.25627,-0.719024,3.08674,-1.30624,-1.10309,3.00544,-1.27236,-1.16749,3.03671,10_37_451
-1.24898,0.51054,3.07503,-1.30694,0.317866,3.03477,-1.27354,-0.0455941,3.00749,-1.26676,-0.119285,3.00419,-1.35129,0.193822,2.89457,-1.43364,0.0711657,2.75095,-1.38431,-0.174883,2.75296,-1.36806,-0.256333,2.75746,-1.25607,0.191649,3.17289,-1.23647,-0.0371326,3.05373,-1.23125,-0.295041,3.03123,-1.22383,-0.386652,3.01699,-1.28227,-0.184157,2.93221,-1.29043,-0.685493,2.87903,-1.31305,-1.07625,2.86513,-1.28173,-1.14451,2.8564,-1.23826,-0.194991,3.05979,-1.25627,-0.719024,3.08674,-1.30624,-1.10309,3.00544,-1.27236,-1.16749,3.03671,10_37_451
-1.24878,0.510492,3.07514,-1.30702,0.317937,3.03531,-1.27348,-0.0462663,3.00769,-1.26663,-0.120315,3.00439,-1.35129,0.193834,2.89463,-1.43384,0.0716887,2.75016,-1.38436,-0.174812,2.75291,-1.3681,-0.256281,2.75747,-1.25718,0.193209,3.17441,-1.233,-0.040807,3.05827,-1.22931,-0.298274,3.0333,-1.21989,-0.388015,3.01983,-1.28218,-0.184457,2.93223,-1.29067,-0.686414,2.88048,-1.31279,-1.07745,2.86808,-1.28173,-1.14451,2.85635,-1.23809,-0.196629,3.06015,-1.25628,-0.719047,3.08673,-1.30649,-1.10295,3.00559,-1.27277,-1.1678,3.03853,10_37_498
-1.24878,0.510492,3.07514,-1.30702,0.317937,3.03531,-1.27348,-0.0462663,3.00769,-1.26663,-0.120315,3.00439,-1.35129,0.193834,2.89463,-1.43384,0.0716887,2.75016,-1.38436,-0.174812,2.75291,-1.3681,-0.256281,2.75747,-1.25718,0.193209,3.17441,-1.233,-0.040807,3.05827,-1.22931,-0.298274,3.0333,-1.21989,-0.388015,3.01983,-1.28218,-0.184457,2.93223,-1.29067,-0.686414,2.88048,-1.31279,-1.07745,2.86808,-1.28173,-1.14451,2.85635,-1.23809,-0.196629,3.06015,-1.25628,-0.719047,3.08673,-1.30649,-1.10295,3.00559,-1.27277,-1.1678,3.03853,10_37_498
-1.24858,0.510454,3.07525,-1.30706,0.318011,3.03583,-1.27341,-0.0469173,3.00787,-1.26649,-0.121254,3.00458,-1.35128,0.193858,2.89476,-1.43396,0.0720667,2.74962,-1.38442,-0.17472,2.75285,-1.36815,-0.256219,2.75748,-1.25733,0.193378,3.17458,-1.23054,-0.044528,3.06111,-1.2276,-0.302061,3.0349,-1.21649,-0.390841,3.02216,-1.2821,-0.184721,2.93226,-1.29088,-0.687251,2.88184,-1.31254,-1.07852,2.8708,-1.28173,-1.14452,2.8563,-1.23793,-0.198021,3.06047,-1.2563,-0.719066,3.08672,-1.30676,-1.10288,3.00635,-1.27313,-1.16807,3.04005,10_37_529
-1.24858,0.510454,3.07525,-1.30706,0.318011,3.03583,-1.27341,-0.0469173,3.00787,-1.26649,-0.121254,3.00458,-1.35128,0.193858,2.89476,-1.43396,0.0720667,2.74962,-1.38442,-0.17472,2.75285,-1.36815,-0.256219,2.75748,-1.25733,0.193378,3.17458,-1.23054,-0.044528,3.06111,-1.2276,-0.302061,3.0349,-1.21649,-0.390841,3.02216,-1.2821,-0.184721,2.93226,-1.29088,-0.687251,2.88184,-1.31254,-1.07852,2.8708,-1.28173,-1.14452,2.8563,-1.23793,-0.198021,3.06047,-1.2563,-0.719066,3.08672,-1.30676,-1.10288,3.00635,-1.27313,-1.16807,3.04005,10_37_529
