head_x,head_y,head_z,shoulder_center_x,shoulder_center_y,shoulder_center_z,spine_x,spine_y,spine_z,hip center_x,hip center_y,hip center_z,shoulder left_x,shoulder left_y,shoulder left_z,elbow left_x,elbow left_y,elbow left_z,wrist left_x,wrist left_y,wrist left_z,hand left_x,hand left_y,hand left_z,shoulder right_x,shoulder right_y,shoulder right_z,elbow right_x,elbow right_y,elbow right_z,wrist right_x,wrist right_y,wrist right_z,hand right_x,hand right_y,hand right_z,hip left_x,hip left_y,hip left_z,knee left_x,knee left_y,knee left_z,ankle left_x,ankle left_y,ankle left_z,foot left_x,foot left_y,foot left_z,hip right_x,hip right_y,hip right_z,knee right_x,knee right_y,knee right_z,ankle right_x,ankle right_y,ankle right_z,foot right_x,foot right_y,foot right_z,time_stamp
0.168738,0.727141,1.94208,0.267809,0.573732,1.84786,0.222639,0.165949,1.80777,0.223493,0.0916682,1.75618,0.185237,0.377822,1.66276,0.0691924,0.157275,1.68564,-0.0461164,0.269374,1.77314,-0.0855181,0.305908,1.80818,0.292199,0.406606,1.71305,0.126184,0.224823,1.66768,-0.0472609,0.206737,1.70617,-0.10545,0.20107,1.72495,0.179966,0.0272091,1.74137,0.238936,-0.299855,1.70808,0.186014,-0.577534,1.6645,0.238743,-0.630276,1.63182,0.256,0.0707068,1.7517,0.179098,-0.374988,1.70891,0.324908,-0.619667,1.89658,0.336844,-0.697491,1.89466,26_52_908
0.168738,0.727141,1.94208,0.267809,0.573732,1.84786,0.222639,0.165949,1.80777,0.223493,0.0916682,1.75618,0.185237,0.377822,1.66276,0.0691924,0.157275,1.68564,-0.0461164,0.269374,1.77314,-0.0855181,0.305908,1.80818,0.292199,0.406606,1.71305,0.126184,0.224823,1.66768,-0.0472609,0.206737,1.70617,-0.10545,0.20107,1.72495,0.179966,0.0272091,1.74137,0.238936,-0.299855,1.70808,0.186014,-0.577534,1.6645,0.238743,-0.630276,1.63182,0.256,0.0707068,1.7517,0.179098,-0.374988,1.70891,0.324908,-0.619667,1.89658,0.336844,-0.697491,1.89466,26_52_908
0.168816,0.727784,1.94141,0.267225,0.573733,1.84635,0.220047,0.163621,1.80535,0.222082,0.0889312,1.75354,0.190146,0.384055,1.66088,0.0682342,0.161018,1.68285,-0.0507798,0.271117,1.77848,-0.091514,0.307153,1.81573,0.291768,0.406786,1.71195,0.123016,0.223749,1.66512,-0.0498747,0.211316,1.71114,-0.108732,0.209448,1.73289,0.180746,0.0289557,1.73999,0.236952,-0.298943,1.70721,0.184155,-0.577841,1.66459,0.237486,-0.630705,1.63192,0.25293,0.0684041,1.74952,0.174633,-0.377837,1.70753,0.323821,-0.619671,1.89633,0.336589,-0.698377,1.89437,26_52_939
0.168816,0.727784,1.94141,0.267225,0.573733,1.84635,0.220047,0.163621,1.80535,0.222082,0.0889312,1.75354,0.190146,0.384055,1.66088,0.0682342,0.161018,1.68285,-0.0507798,0.271117,1.77848,-0.091514,0.307153,1.81573,0.291768,0.406786,1.71195,0.123016,0.223749,1.66512,-0.0498747,0.211316,1.71114,-0.108732,0.209448,1.73289,0.180746,0.0289557,1.73999,0.236952,-0.298943,1.70721,0.184155,-0.577841,1.66459,0.237486,-0.630705,1.63192,0.25293,0.0684041,1.74952,0.174633,-0.377837,1.70753,0.323821,-0.619671,1.89633,0.336589,-0.698377,1.89437,26_52_939
0.185535,0.739101,1.91912,0.266412,0.573752,1.84334,0.217452,0.161072,1.80191,0.22043,0.0859137,1.74964,0.193255,0.388257,1.65838,0.0667662,0.163663,1.67954,-0.0556104,0.272648,1.78104,-0.0977241,0.308464,1.81961,0.290697,0.406805,1.70885,0.116635,0.222137,1.65957,-0.0528069,0.216079,1.71605,-0.112039,0.218133,1.74166,0.181468,0.0305855,1.73765,0.234621,-0.29812,1.70532,0.182473,-0.578092,1.66431,0.236055,-0.631023,1.63179,0.249592,0.0659232,1.74621,0.171377,-0.380464,1.70557,0.322692,-0.619479,1.89589,0.336437,-0.698837,1.89412,26_52_970
0.185535,0.739101,1.91912,0.266412,0.573752,1.84334,0.217452,0.161072,1.80191,0.22043,0.0859137,1.74964,0.193255,0.388257,1.65838,0.0667662,0.163663,1.67954,-0.0556104,0.272648,1.78104,-0.0977241,0.308464,1.81961,0.290697,0.406805,1.70885,0.116635,0.222137,1.65957,-0.0528069,0.216079,1.71605,-0.112039,0.218133,1.74166,0.181468,0.0305855,1.73765,0.234621,-0.29812,1.70532,0.182473,-0.578092,1.66431,0.236055,-0.631023,1.63179,0.249592,0.0659232,1.74621,0.171377,-0.380464,1.70557,0.322692,-0.619479,1.89589,0.336437,-0.698837,1.89412,26_52_970
0.196768,0.746568,1.9049,0.265381,0.574015,1.83811,0.21472,0.158101,1.79659,0.218512,0.082307,1.74352,0.194607,0.390784,1.65468,0.0647834,0.165386,1.67551,-0.0613987,0.274776,1.77763,-0.10529,0.311128,1.8149,0.289156,0.406825,1.70383,0.110927,0.221261,1.65368,-0.0552775,0.219205,1.71873,-0.114777,0.223264,1.7462,0.182171,0.0320124,1.73296,0.231945,-0.297497,1.70203,0.180837,-0.578331,1.6633,0.234496,-0.631146,1.63128,0.246022,0.0629906,1.74114,0.168821,-0.383112,1.70267,0.321276,-0.618801,1.89489,0.336377,-0.698715,1.89375,26_53_002
0.196768,0.746568,1.9049,0.265381,0.574015,1.83811,0.21472,0.158101,1.79659,0.218512,0.082307,1.74352,0.194607,0.390784,1.65468,0.0647834,0.165386,1.67551,-0.0613987,0.274776,1.77763,-0.10529,0.311128,1.8149,0.289156,0.406825,1.70383,0.110927,0.221261,1.65368,-0.0552775,0.219205,1.71873,-0.114777,0.223264,1.7462,0.182171,0.0320124,1.73296,0.231945,-0.297497,1.70203,0.180837,-0.578331,1.6633,0.234496,-0.631146,1.63128,0.246022,0.0629906,1.74114,0.168821,-0.383112,1.70267,0.321276,-0.618801,1.89489,0.336377,-0.698715,1.89375,26_53_002
0.199988,0.749619,1.89688,0.264119,0.57439,1.83091,0.211922,0.154922,1.78976,0.21628,0.078464,1.73576,0.194562,0.39199,1.64964,0.0614998,0.166756,1.67019,-0.064643,0.286502,1.75378,-0.107454,0.330101,1.77773,0.287224,0.40661,1.69637,0.105041,0.221489,1.64625,-0.0572152,0.222359,1.7205,-0.1166,0.228003,1.74954,0.182653,0.0340484,1.72502,0.228479,-0.296197,1.69655,0.179095,-0.578478,1.66145,0.232809,-0.63104,1.63026,0.241604,0.0581791,1.73392,0.166607,-0.386359,1.69847,0.319745,-0.61781,1.89346,0.336389,-0.698157,1.89327,26_53_048
0.199988,0.749619,1.89688,0.264119,0.57439,1.83091,0.211922,0.154922,1.78976,0.21628,0.078464,1.73576,0.194562,0.39199,1.64964,0.0614998,0.166756,1.67019,-0.064643,0.286502,1.75378,-0.107454,0.330101,1.77773,0.287224,0.40661,1.69637,0.105041,0.221489,1.64625,-0.0572152,0.222359,1.7205,-0.1166,0.228003,1.74954,0.182653,0.0340484,1.72502,0.228479,-0.296197,1.69655,0.179095,-0.578478,1.66145,0.232809,-0.63104,1.63026,0.241604,0.0581791,1.73392,0.166607,-0.386359,1.69847,0.319745,-0.61781,1.89346,0.336389,-0.698157,1.89327,26_53_048
