head_x,head_y,head_z,shoulder_center_x,shoulder_center_y,shoulder_center_z,spine_x,spine_y,spine_z,hip center_x,hip center_y,hip center_z,shoulder left_x,shoulder left_y,shoulder left_z,elbow left_x,elbow left_y,elbow left_z,wrist left_x,wrist left_y,wrist left_z,hand left_x,hand left_y,hand left_z,shoulder right_x,shoulder right_y,shoulder right_z,elbow right_x,elbow right_y,elbow right_z,wrist right_x,wrist right_y,wrist right_z,hand right_x,hand right_y,hand right_z,hip left_x,hip left_y,hip left_z,knee left_x,knee left_y,knee left_z,ankle left_x,ankle left_y,ankle left_z,foot left_x,foot left_y,foot left_z,hip right_x,hip right_y,hip right_z,knee right_x,knee right_y,knee right_z,ankle right_x,ankle right_y,ankle right_z,foot right_x,foot right_y,foot right_z,time_stamp
-0.144776,0.407611,3.00417,-0.20054,0.217352,3.00956,-0.167323,-0.132008,2.93087,-0.16062,-0.201874,2.91848,-0.252081,0.0666087,2.88151,-0.27528,-0.135263,2.75407,-0.161994,-0.286766,2.7357,-0.122732,-0.338389,2.73462,-0.0901794,0.0589545,3.13167,-0.00766915,-0.125455,2.98171,-0.0281069,-0.26568,2.83394,-0.0141295,-0.333344,2.78464,-0.18831,-0.274354,2.84776,-0.318664,-0.619372,2.86175,-0.290022,-0.890328,2.79802,-0.188963,-0.900481,2.807,-0.121535,-0.257585,2.95934,0.173222,-0.474676,2.76375,0.132216,-0.82698,2.84596,0.207085,-0.892615,2.86538,11_27_719
-0.144776,0.407611,3.00417,-0.20054,0.217352,3.00956,-0.167323,-0.132008,2.93087,-0.16062,-0.201874,2.91848,-0.252081,0.0666087,2.88151,-0.27528,-0.135263,2.75407,-0.161994,-0.286766,2.7357,-0.122732,-0.338389,2.73462,-0.0901794,0.0589545,3.13167,-0.00766915,-0.125455,2.98171,-0.0281069,-0.26568,2.83394,-0.0141295,-0.333344,2.78464,-0.18831,-0.274354,2.84776,-0.318664,-0.619372,2.86175,-0.290022,-0.890328,2.79802,-0.188963,-0.900481,2.807,-0.121535,-0.257585,2.95934,0.173222,-0.474676,2.76375,0.132216,-0.82698,2.84596,0.207085,-0.892615,2.86538,11_27_719
-0.142476,0.408372,3.00712,-0.199349,0.217429,3.01023,-0.166968,-0.131904,2.93114,-0.160353,-0.201767,2.91872,-0.252011,0.0667188,2.88173,-0.275425,-0.135239,2.75423,-0.16107,-0.287834,2.73638,-0.121211,-0.339991,2.73554,-0.0880614,0.0566371,3.14123,-0.00635203,-0.127984,2.98496,-0.0290554,-0.266991,2.83139,-0.02228,-0.334616,2.78451,-0.188229,-0.274069,2.84772,-0.318682,-0.619395,2.86176,-0.307508,-0.890597,2.79664,-0.308271,-0.94678,2.81316,-0.120838,-0.258349,2.96003,0.172492,-0.474866,2.76372,0.132686,-0.827964,2.84596,0.208447,-0.895762,2.87052,11_27_767
-0.142476,0.408372,3.00712,-0.199349,0.217429,3.01023,-0.166968,-0.131904,2.93114,-0.160353,-0.201767,2.91872,-0.252011,0.0667188,2.88173,-0.275425,-0.135239,2.75423,-0.16107,-0.287834,2.73638,-0.121211,-0.339991,2.73554,-0.0880614,0.0566371,3.14123,-0.00635203,-0.127984,2.98496,-0.0290554,-0.266991,2.83139,-0.02228,-0.334616,2.78451,-0.188229,-0.274069,2.84772,-0.318682,-0.619395,2.86176,-0.307508,-0.890597,2.79664,-0.308271,-0.94678,2.81316,-0.120838,-0.258349,2.96003,0.172492,-0.474866,2.76372,0.132686,-0.827964,2.84596,0.208447,-0.895762,2.87052,11_27_767
-0.135027,0.407092,3.01295,-0.196555,0.218235,3.01215,-0.166397,-0.131661,2.93163,-0.15997,-0.201572,2.91909,-0.251646,0.0672572,2.88238,-0.275543,-0.135215,2.75439,-0.159188,-0.289712,2.73755,-0.118074,-0.342972,2.7372,-0.0863712,0.0580047,3.15215,-0.013608,-0.13901,3.09308,-0.0228865,-0.265051,2.8789,-0.0174171,-0.329184,2.82252,-0.188107,-0.273794,2.84769,-0.318694,-0.619412,2.86177,-0.309605,-0.890824,2.79657,-0.300548,-0.949007,2.79228,-0.120107,-0.259045,2.96085,0.171924,-0.475284,2.76367,0.132897,-0.828923,2.84593,0.209296,-0.898098,2.87423,11_27_798
-0.135027,0.407092,3.01295,-0.196555,0.218235,3.01215,-0.166397,-0.131661,2.93163,-0.15997,-0.201572,2.91909,-0.251646,0.0672572,2.88238,-0.275543,-0.135215,2.75439,-0.159188,-0.289712,2.73755,-0.118074,-0.342972,2.7372,-0.0863712,0.0580047,3.15215,-0.013608,-0.13901,3.09308,-0.0228865,-0.265051,2.8789,-0.0174171,-0.329184,2.82252,-0.188107,-0.273794,2.84769,-0.318694,-0.619412,2.86177,-0.309605,-0.890824,2.79657,-0.300548,-0.949007,2.79228,-0.120107,-0.259045,2.96085,0.171924,-0.475284,2.76367,0.132897,-0.828923,2.84593,0.209296,-0.898098,2.87423,11_27_798
-0.126058,0.406394,3.02112,-0.192833,0.219345,3.01497,-0.165509,-0.131335,2.93243,-0.15939,-0.201329,2.91966,-0.250556,0.068285,2.88386,-0.275609,-0.135188,2.75456,-0.157409,-0.291468,2.73866,-0.115275,-0.345695,2.73873,-0.0850919,0.0588442,3.15895,-0.0177385,-0.146766,3.15912,-0.0174393,-0.264072,2.91351,-0.00586627,-0.332363,2.88204,-0.187887,-0.273498,2.84768,-0.318701,-0.619425,2.86179,-0.310993,-0.891008,2.79655,-0.29311,-0.949046,2.77791,-0.119249,-0.259813,2.96191,0.171443,-0.475793,2.76355,0.133073,-0.829761,2.8459,0.209818,-0.900045,2.87636,11_27_829
-0.126058,0.406394,3.02112,-0.192833,0.219345,3.01497,-0.165509,-0.131335,2.93243,-0.15939,-0.201329,2.91966,-0.250556,0.068285,2.88386,-0.275609,-0.135188,2.75456,-0.157409,-0.291468,2.73866,-0.115275,-0.345695,2.73873,-0.0850919,0.0588442,3.15895,-0.0177385,-0.146766,3.15912,-0.0174393,-0.264072,2.91351,-0.00586627,-0.332363,2.88204,-0.187887,-0.273498,2.84768,-0.318701,-0.619425,2.86179,-0.310993,-0.891008,2.79655,-0.29311,-0.949046,2.77791,-0.119249,-0.259813,2.96191,0.171443,-0.475793,2.76355,0.133073,-0.829761,2.8459,0.209818,-0.900045,2.87636,11_27_829
-0.117416,0.405498,3.02939,-0.189102,0.220451,3.018,-0.163653,-0.13015,2.93479,-0.157796,-0.20002,2.92201,-0.248649,0.0700437,2.88621,-0.275611,-0.135184,2.75474,-0.155903,-0.292829,2.73965,-0.113103,-0.347669,2.73999,-0.0842872,0.0590036,3.16306,-0.0236275,-0.142516,3.21704,-0.0133482,-0.256465,2.95487,0.00331993,-0.327613,2.94282,-0.186246,-0.270751,2.84895,-0.3187,-0.619438,2.8618,-0.311825,-0.891159,2.79657,-0.279824,-0.946151,2.76554,-0.11761,-0.261604,2.96503,0.171045,-0.476327,2.76342,0.133142,-0.83054,2.84573,0.207442,-0.902478,2.87792,11_27_860
-0.117416,0.405498,3.02939,-0.189102,0.220451,3.018,-0.163653,-0.13015,2.93479,-0.157796,-0.20002,2.92201,-0.248649,0.0700437,2.88621,-0.275611,-0.135184,2.75474,-0.155903,-0.292829,2.73965,-0.113103,-0.347669,2.73999,-0.0842872,0.0590036,3.16306,-0.0236275,-0.142516,3.21704,-0.0133482,-0.256465,2.95487,0.00331993,-0.327613,2.94282,-0.186246,-0.270751,2.84895,-0.3187,-0.619438,2.8618,-0.311825,-0.891159,2.79657,-0.279824,-0.946151,2.76554,-0.11761,-0.261604,2.96503,0.171045,-0.476327,2.76342,0.133142,-0.83054,2.84573,0.207442,-0.902478,2.87792,11_27_860
